,Целевая.Цена,Спальни,Ванные,Жилая площадь,Общая площадь,Количество этажей,Вид на воду,Просмотрены ранее,Состояние,Оценка риелтора,Площадь без подвала,Площадь подвала,Год постройки,Год реновации,Широта,Долгота
279,510000,4,"2,5",3180,5405,2,0,0,3,7,3180,0,2001,0,"47,4905","-122,14"
280,269950,2,"1,75",1320,7540,1,0,0,3,7,1320,0,1968,0,"47,3634","-122,052"
281,280000,3,2,1780,11342,1,0,0,3,7,1780,0,1964,0,"47,4617","-122,327"
282,715000,4,"1,75",3420,7200,1,0,3,5,8,1770,1650,1947,0,"47,7081","-122,277"
283,400000,3,1,1040,6250,1,0,0,3,7,1040,0,1942,0,"47,5526","-122,385"
284,183500,3,1,1040,8892,1,0,0,4,6,800,240,1958,0,"47,3273","-122,349"
285,415000,4,"2,5",2400,7292,1,0,0,3,8,1530,870,1980,0,"47,7749","-122,339"
286,440000,3,"1,75",1950,19747,1,0,0,3,7,1150,800,1979,0,"47,7685","-122,162"
287,490000,4,"4,25",4480,5715,2,0,0,3,7,3680,800,2003,0,"47,373","-122,179"
288,270000,3,"1,75",1610,6205,1,0,0,4,7,1210,400,1979,0,"47,3004","-122,383"
289,800000,3,"2,75",2220,4000,2,0,0,3,8,1700,520,1914,2000,"47,617","-122,291"
290,315275,3,"1,75",1440,8040,1,0,0,3,7,960,480,1951,0,"47,7128","-122,306"
291,81000,2,1,730,9975,1,0,0,1,5,730,0,1943,0,"47,4808","-122,315"
292,245000,3,2,1470,8000,1,0,0,4,8,1470,0,1974,0,"47,3191","-122,385"
293,302000,4,"2,5",1740,7895,2,0,0,3,7,1740,0,1999,0,"47,3401","-122,282"
294,305100,3,2,1590,35988,1,0,0,4,8,1590,0,1974,0,"47,4365","-122,106"
295,550000,4,"2,75",1690,6090,"1,5",0,0,3,7,1400,290,1945,0,"47,6814","-122,269"
296,375000,3,"2,5",1830,13042,2,0,0,3,8,1830,0,1990,0,"47,3738","-122,042"
297,325000,3,"2,5",1870,9825,1,0,0,4,7,1250,620,1994,0,"47,4639","-121,744"
298,417000,3,"1,5",2500,6000,"1,5",0,0,5,7,1730,770,1941,1984,"47,5297","-122,354"
299,769000,4,"3,5",3010,6202,2,0,0,3,9,3010,0,2005,0,"47,5533","-121,993"
300,391000,3,"2,25",1410,1290,2,0,0,3,7,1290,120,2004,0,"47,5345","-122,069"
301,1980000,4,4,4360,12081,2,0,0,3,10,4360,0,2007,0,"47,6377","-122,219"
302,250000,3,1,1060,52272,1,0,0,3,7,1060,0,1960,0,"47,36","-122,178"
303,485000,4,"2,25",1850,9911,1,0,0,4,7,1850,0,1957,0,"47,6019","-122,116"
304,441000,2,"1,5",1190,3400,1,0,0,3,7,990,200,1919,0,"47,6726","-122,32"
305,385000,3,"2,5",1740,4145,2,0,0,3,7,1740,0,2010,0,"47,6875","-122,015"
306,175000,2,1,1170,8925,1,0,2,3,6,1170,0,1911,0,"47,4017","-122,321"
307,598850,4,"2,5",2350,7245,2,0,0,3,8,2350,0,1993,0,"47,6318","-122,023"
308,263000,3,"2,5",1720,6847,2,0,0,3,7,1720,0,1987,0,"47,3266","-122,272"
309,235000,3,"1,75",1380,8362,1,0,0,3,7,1380,0,1967,0,"47,3121","-122,323"
310,625000,2,1,2160,2192,1,0,0,5,8,1170,990,1925,0,"47,6364","-122,371"
311,420000,2,1,820,4025,1,0,2,5,6,820,0,1922,0,"47,5649","-122,38"
312,335000,3,"2,5",2440,7632,2,0,0,3,8,2440,0,1998,0,"47,3494","-122,301"
313,388000,4,"2,5",2560,5800,2,0,0,3,9,2560,0,2005,0,"47,3474","-122,025"
314,515000,3,"2,5",2000,3837,2,0,0,3,8,2000,0,2011,0,"47,7713","-122,167"
315,373500,4,"2,5",2610,4978,2,0,0,3,8,2610,0,2004,0,"47,3438","-122,04"
316,370000,2,"1,5",1280,2096,2,0,0,3,7,1080,200,2007,0,"47,5872","-122,308"
317,325000,3,2,1260,5612,1,0,0,4,7,1260,0,1972,0,"47,7362","-122,179"
318,413000,4,1,1410,6000,1,0,0,3,7,810,600,1925,0,"47,566","-122,373"
319,154950,4,1,1600,10183,1,0,0,4,6,1600,0,1966,0,"47,277","-122,211"
320,392500,3,1,1660,8839,1,0,0,4,7,1660,0,1947,0,"47,7485","-122,3"
321,344000,2,2,1300,4659,1,0,0,3,8,1300,0,2005,0,"47,7132","-122,033"
322,249900,2,1,560,7560,1,0,0,3,6,560,0,1944,0,"47,5271","-122,375"
323,582500,2,"1,5",1159,4800,1,0,0,3,7,1159,0,1948,0,"47,6592","-122,399"
324,409000,2,"2,25",1640,2128,2,0,0,4,8,1640,0,1974,0,"47,753","-122,252"
325,275000,3,1,1250,10744,1,0,0,3,6,1250,0,1942,0,"47,4226","-122,327"
326,356000,3,"3,5",2100,12384,2,0,0,3,9,2100,0,1980,0,"47,4687","-122,263"
327,1140000,6,"3,75",5960,20197,2,0,4,3,10,3900,2060,2005,0,"47,5398","-121,869"
328,424000,3,"1,75",1430,6818,1,0,0,5,7,1430,0,1972,0,"47,7271","-122,196"
329,450000,4,"1,75",1520,5250,1,0,0,3,6,1520,0,1949,0,"47,6581","-122,39"
330,555950,2,1,1220,5040,1,0,0,3,7,1220,0,1961,0,"47,6957","-122,364"
331,360000,3,"1,75",1255,1113,3,0,0,3,8,1255,0,2010,0,"47,6958","-122,343"
332,506950,3,"2,5",2080,4931,2,0,0,3,8,2080,0,2000,0,"47,5342","-121,868"
333,660000,3,3,2260,1825,2,0,0,3,8,1660,600,2002,0,"47,6108","-122,308"
334,494000,4,"2,5",1830,7345,1,0,0,4,8,1540,290,1973,0,"47,7741","-122,373"
335,402500,4,1,1270,3630,"1,5",0,0,3,7,1270,0,1903,0,"47,6135","-122,307"
336,707000,4,"3,25",3200,7081,2,0,0,3,9,3200,0,2004,0,"47,5886","-121,989"
337,445000,3,"3,25",1710,1960,2,0,0,3,8,1360,350,2004,0,"47,5479","-122,003"
338,394000,3,"2,5",2550,5349,2,0,0,3,7,2550,0,2004,0,"47,3504","-122,026"
339,560000,3,"2,5",1390,1411,3,0,0,3,8,1390,0,2008,0,"47,6485","-122,334"
340,290000,2,"1,5",1076,1060,3,0,0,3,7,1076,0,2006,0,"47,7167","-122,298"
341,981000,4,"2,5",2110,10100,1,0,2,3,8,2110,0,1968,2005,"47,567","-122,151"
342,455000,2,1,1330,92782,1,0,0,2,6,1330,0,1950,0,"47,6624","-121,868"
343,1010000,3,1,1640,12855,"1,5",0,0,5,6,1500,140,1920,0,"47,6169","-122,212"
344,415000,4,"2,5",2544,4071,2,0,0,3,9,2544,0,2013,0,"47,341","-122,179"
345,182568,4,"1,5",1500,2106,2,0,0,3,7,1500,0,2014,0,"47,5669","-122,297"
346,725126,4,"2,5",3200,12369,2,0,0,3,10,3200,0,1998,0,"47,5273","-122,143"
347,800000,4,2,2130,2800,1,0,0,5,7,1070,1060,1922,0,"47,6545","-122,333"
348,486000,4,"2,5",2150,39449,1,0,0,3,7,1420,730,1978,0,"47,5531","-121,892"
349,408000,2,1,810,7440,1,0,0,5,6,810,0,1948,0,"47,7346","-122,352"
350,900000,4,2,1980,7200,2,0,3,3,8,1700,280,1910,0,"47,6318","-122,369"
351,610000,4,2,2220,5821,"1,5",0,0,4,7,1380,840,1916,0,"47,5723","-122,382"
352,485000,4,3,3110,18843,2,0,0,3,9,3110,0,1995,0,"47,4619","-122,154"
353,835000,6,2,3560,5120,"2,5",0,2,3,9,3560,0,1900,0,"47,6056","-122,311"
354,175409,4,"1,5",1450,5530,1,0,0,4,6,1450,0,1969,0,"47,3613","-122,087"
355,250000,4,2,1960,7560,1,0,0,5,7,1160,800,1978,0,"47,4081","-122,178"
356,471000,4,"2,5",3030,9687,2,0,0,3,8,2020,1010,1998,0,"47,485","-121,799"
357,385000,4,"2,75",2700,37011,2,0,0,3,9,2700,0,1984,0,"47,3496","-122,088"
358,302200,4,"1,5",1730,10396,1,0,0,3,7,1730,0,1964,0,"47,4497","-122,168"
359,615000,3,"1,75",2620,8280,1,0,0,4,7,1330,1290,1948,0,"47,7235","-122,359"
360,199000,3,1,1000,8512,1,0,0,3,6,1000,0,1991,0,"47,2151","-121,993"
361,344000,1,"1,5",760,779,3,0,0,3,8,760,0,2006,0,"47,6715","-122,382"
362,493500,3,"1,75",1800,16026,1,0,0,3,8,1390,410,1972,0,"47,5815","-122,121"
363,490000,3,"1,75",2020,215622,2,0,0,4,7,2020,0,1975,0,"47,4189","-122,499"
364,1000000,4,"1,5",2100,4560,"1,5",0,0,4,8,2100,0,1912,0,"47,6497","-122,336"
365,315000,2,1,780,7200,1,0,0,2,6,780,0,1935,0,"47,5609","-122,279"
366,479000,3,"2,5",1260,889,3,0,0,3,8,1260,0,2008,0,"47,6277","-122,345"
367,725000,3,"2,5",3580,54450,"1,5",0,0,3,9,3580,0,1990,0,"47,4026","-122,033"
368,439995,3,"1,75",1570,8400,1,0,0,4,7,1570,0,1959,0,"47,76","-122,34"
369,329000,3,"1,75",1980,7000,1,0,0,4,8,1360,620,1977,0,"47,4442","-122,129"
370,859000,4,"2,25",3550,13900,1,0,0,3,8,1830,1720,2010,0,"47,5681","-122,127"
371,700000,5,"2,75",3100,9825,2,0,2,4,8,3100,0,1950,1982,"47,7188","-122,281"
372,296000,4,"1,5",1370,9750,1,0,0,3,7,1070,300,1953,0,"47,4718","-122,323"
373,500000,3,"1,75",1620,4200,1,0,0,5,7,830,790,1945,0,"47,6743","-122,285"
374,480000,2,1,1030,3060,1,0,2,4,7,790,240,1918,0,"47,6779","-122,353"
375,407000,3,1,1140,7785,1,0,0,3,8,1140,0,1954,0,"47,709","-122,363"
376,235000,4,"1,5",1690,11054,1,0,0,4,5,1690,0,1930,0,"47,4667","-122,215"
377,700000,4,"3,25",2780,7875,2,0,0,3,9,2780,0,2006,0,"47,7294","-122,352"
378,405000,2,1,800,6016,1,0,0,3,6,800,0,1942,0,"47,6913","-122,369"
379,700000,4,"2,5",3100,36562,2,0,0,3,10,3100,0,1994,0,"47,7646","-122,065"
380,520000,2,1,1360,22508,1,0,0,3,7,1360,0,1932,0,"47,7101","-122,226"
381,391000,4,"2,25",2190,3850,2,0,0,3,7,2190,0,2006,0,"47,4861","-122,161"
382,1400000,5,"4,25",3530,7924,2,0,0,3,10,3530,0,2001,0,"47,5894","-122,243"
383,372000,4,"1,75",1890,10550,1,0,0,5,7,1010,880,1969,0,"47,5147","-122,193"
384,240500,2,1,1240,12092,1,0,0,3,6,960,280,1922,1984,"47,4957","-122,352"
385,810000,3,"2,5",2610,8481,2,0,0,3,10,2610,0,1993,0,"47,5535","-122,115"
386,340000,1,1,640,4800,1,0,0,3,6,640,0,1918,0,"47,5551","-122,382"
387,350000,4,"2,5",2650,10459,2,0,0,4,8,2650,0,1989,0,"47,2739","-122,293"
388,950000,7,"3,5",3470,16264,2,0,0,4,9,3470,0,1980,0,"47,6203","-122,149"
389,440000,3,1,1210,5750,"1,5",0,0,4,7,1210,0,1910,0,"47,5403","-122,391"
390,402101,2,"0,75",1020,1350,2,0,0,3,7,1020,0,2009,0,"47,5944","-122,299"
391,207500,3,1,1170,8816,1,0,0,4,6,1170,0,1966,0,"47,3059","-122,368"
392,715000,4,"2,5",3290,6628,2,0,0,3,9,3290,0,2003,0,"47,5994","-121,975"
393,361500,2,1,840,3860,1,0,0,4,6,840,0,1909,0,"47,6842","-122,365"
394,800000,4,"2,75",3250,5500,2,0,0,3,9,3250,0,2007,0,"47,5398","-121,997"
395,590000,4,"4,25",2360,57514,2,0,0,4,8,2360,0,1939,1987,"47,2843","-122,294"
396,352750,4,"2,75",2270,24237,1,0,0,4,7,1360,910,1977,0,"47,4672","-122,175"
397,527500,5,"2,25",2530,8250,2,0,0,4,7,2530,0,1961,0,"47,6117","-122,134"
398,300000,4,"2,5",2450,8932,2,0,0,3,8,2450,0,1990,0,"47,3093","-122,345"
399,385000,3,1,1020,5950,1,0,0,3,6,880,140,1950,0,"47,5436","-122,357"
400,540000,4,"2,5",2180,10140,1,0,0,4,7,1180,1000,1968,0,"47,6822","-122,111"
401,200000,3,"1,5",1090,10454,1,0,0,3,6,1090,0,1963,0,"47,3425","-122,082"
402,230000,2,1,1280,4635,1,0,0,3,6,840,440,1917,0,"47,5532","-122,28"
403,692500,3,"2,5",2420,198198,2,0,0,3,9,2420,0,1997,0,"47,772","-122,022"
404,269000,3,"2,25",1950,8661,1,0,0,4,8,1950,0,1966,0,"47,3127","-122,362"
405,218500,3,"1,75",1390,9328,1,0,0,4,7,1390,0,1987,0,"47,2766","-122,146"
406,330000,2,1,880,1753,2,0,0,4,7,880,0,1945,0,"47,6475","-122,397"
407,267300,3,"1,75",1890,93218,1,0,0,4,7,1890,0,1964,0,"47,2568","-122,07"
408,437000,3,"2,25",1980,8775,1,0,0,3,7,1290,690,1959,0,"47,7753","-122,359"
409,1400000,4,"2,5",4040,9630,1,0,3,4,9,2020,2020,1951,0,"47,6408","-122,41"
410,659000,4,2,2090,10800,1,0,0,4,7,2090,0,1951,0,"47,5759","-122,223"
411,499950,2,"2,5",1320,1157,2,0,0,3,8,990,330,2014,0,"47,6689","-122,363"
412,445000,5,3,3880,7180,2,0,0,3,7,3880,0,2004,0,"47,4797","-122,179"
413,380000,3,"3,25",1450,1468,2,0,0,3,8,1100,350,2009,0,"47,5664","-122,37"
414,360000,2,1,840,7414,1,0,0,4,6,840,0,1928,0,"47,6771","-122,172"
415,690000,2,"1,75",1600,4000,1,0,0,5,7,850,750,1918,0,"47,6408","-122,3"
416,563950,4,"2,75",3050,4750,2,0,0,3,8,3050,0,2014,0,"47,4857","-122,153"
417,728935,4,"2,5",2980,10194,2,0,0,3,9,2980,0,1993,0,"47,5515","-122,12"
418,489500,3,"1,75",2090,65558,1,0,0,3,8,1330,760,1977,0,"47,7621","-122,127"
419,739000,3,"2,5",2750,16000,2,0,0,4,9,2560,190,1981,0,"47,693","-122,187"
420,879000,4,"2,75",4230,31747,2,0,0,4,10,4230,0,1985,0,"47,731","-122,132"
421,270000,3,"2,5",1690,7165,2,0,0,4,7,1690,0,1992,0,"47,3498","-122,058"
422,250000,3,1,1660,7650,"1,5",0,0,3,7,1350,310,1910,0,"47,5576","-122,277"
423,627000,4,"2,25",1990,7712,1,0,0,3,8,1210,780,1973,0,"47,5688","-122,087"
424,820000,4,"2,5",3720,8633,2,0,0,3,10,3720,0,1999,0,"47,6085","-122,013"
425,353000,3,2,1210,14499,1,0,0,3,7,1210,0,1984,0,"47,4705","-121,754"
426,660000,4,"2,5",3170,186436,2,0,0,3,9,3170,0,2000,0,"47,4475","-122,034"
427,280000,3,"1,75",1360,6603,1,0,0,4,7,1360,0,1981,0,"47,4619","-122,168"
428,292000,3,"1,75",1730,11325,1,0,0,5,7,1730,0,1972,0,"47,3921","-122,182"
429,502000,4,"1,75",1920,3844,1,0,0,3,7,1170,750,1967,0,"47,7041","-122,353"
430,252500,2,"1,5",1110,986,2,0,0,3,7,950,160,2009,0,"47,5427","-122,272"
431,750000,5,"3,5",2160,2323,3,0,0,3,9,2160,0,2007,0,"47,6726","-122,39"
432,647500,4,"1,75",2060,26036,1,0,0,4,8,1160,900,1947,0,"47,4444","-122,351"
433,400000,3,"2,5",1600,2388,2,0,0,3,8,1600,0,2004,0,"47,5345","-122,069"
434,1300000,3,2,2350,15021,1,0,0,4,8,1770,580,1976,0,"47,6408","-122,219"
435,990000,4,"2,5",2430,6325,2,0,0,4,8,2020,410,1919,0,"47,6413","-122,354"
436,380000,3,2,1840,8580,1,0,0,3,8,1840,0,1990,0,"47,4626","-122,132"
437,245000,2,1,1020,7679,1,0,0,5,6,1020,0,1942,0,"47,4915","-122,188"
438,505000,3,"1,75",1240,4550,"1,5",0,0,4,7,1240,0,1951,0,"47,5803","-122,398"
439,475000,4,"1,5",1580,10260,1,0,0,4,7,1030,550,1955,0,"47,5984","-122,147"
440,257000,2,"1,75",1220,2268,1,0,0,4,6,610,610,1909,0,"47,592","-122,295"
441,359000,4,"2,5",2160,4500,2,0,0,3,7,2160,0,2002,0,"47,4819","-122,182"
442,434400,5,"1,75",1960,7875,1,0,0,4,7,1960,0,1968,0,"47,7256","-122,18"
443,438000,3,"2,5",1520,1304,2,0,0,3,8,1180,340,2006,0,"47,5446","-122,385"
444,420000,5,"2,75",2280,10319,1,0,0,3,8,1300,980,1959,0,"47,7566","-122,363"
445,252000,3,1,1300,8184,2,0,0,3,6,1300,0,1947,0,"47,7469","-122,319"
446,932990,4,"2,5",3640,6389,2,0,0,3,9,3640,0,2014,0,"47,7049","-122,123"
447,340000,3,2,1410,10015,1,0,3,3,6,1410,0,1993,0,"47,4948","-121,776"
448,496600,4,"2,25",2020,8400,1,0,0,4,8,1350,670,1961,0,"47,5488","-122,171"
449,288000,3,"2,5",1150,887,3,0,0,3,7,1150,0,2007,0,"47,7072","-122,356"
450,513000,3,"1,75",1710,5000,1,0,0,4,7,1110,600,1944,0,"47,6689","-122,37"
451,225500,3,1,1100,5200,1,0,0,4,6,1100,0,1969,0,"47,3643","-122,081"
452,259000,3,"2,5",1550,3569,2,0,0,3,7,1550,0,2011,0,"47,3528","-122,211"
453,1130000,5,3,3690,10260,1,0,4,4,9,2070,1620,1967,0,"47,5919","-122,176"
454,355000,3,"1,75",1730,7416,"1,5",0,0,3,7,1730,0,1954,0,"47,76","-122,349"
455,425000,5,"2,5",2840,9425,1,0,0,4,7,1590,1250,1962,0,"47,7609","-122,297"
456,330000,4,"2,5",2180,7210,1,0,0,3,7,1190,990,1972,0,"47,7419","-122,181"
457,515000,3,3,2440,3202,2,0,0,4,8,1640,800,1982,0,"47,7152","-122,342"
458,315000,4,"2,5",1780,6000,2,0,0,3,9,1780,0,2000,0,"47,3774","-122,027"
459,455950,4,"2,5",2720,5771,2,0,0,3,8,2720,0,2015,0,"47,4917","-122,17"
460,356000,4,2,2020,48693,"1,5",0,0,3,7,2020,0,1949,0,"47,4646","-121,759"
461,187000,3,"1,5",1280,4452,2,0,0,3,6,1280,0,1985,0,"47,3344","-122,216"
462,550000,4,"2,5",2700,5100,1,0,0,4,8,1440,1260,1968,0,"47,5331","-122,384"
463,650000,3,"1,5",2120,8448,1,0,0,3,7,1060,1060,1940,0,"47,6438","-122,403"
464,335000,3,"2,5",2588,5701,2,0,0,3,8,2588,0,2008,0,"47,3449","-122,151"
465,432000,3,"2,5",1920,9812,2,0,0,3,8,1920,0,2000,0,"47,7633","-122,243"
466,540000,3,"2,5",2370,16455,1,0,0,5,7,1640,730,1959,0,"47,7634","-122,277"
467,759950,4,"3,5",2100,7560,2,0,0,5,8,2100,0,2005,0,"47,7076","-122,356"
468,485000,3,"2,5",1650,3436,2,0,0,3,7,1650,0,2003,0,"47,6819","-122,036"
469,474000,2,1,1050,403365,1,0,3,5,6,1050,0,1905,0,"47,2221","-122,059"
470,590000,3,3,1740,1100,3,0,0,3,8,1740,0,2007,0,"47,67","-122,391"
471,875909,4,"2,5",3610,13292,2,0,0,3,10,3610,0,1996,0,"47,5868","-121,974"
472,430000,3,2,1730,9000,1,0,0,3,8,1370,360,1978,0,"47,5202","-122,047"
473,267000,3,"1,5",1090,8160,1,0,0,3,7,1090,0,1967,2014,"47,4551","-122,175"
474,360000,2,"0,75",850,7710,1,0,2,5,6,550,300,1909,0,"47,5588","-122,301"
475,1040000,3,"2,5",4570,10615,2,0,0,3,12,4570,0,1991,0,"47,5533","-122,097"
476,575000,2,"1,5",1750,19709,"1,5",0,0,4,8,1440,310,1978,0,"47,3351","-122,044"
477,356999,3,"1,5",1010,1546,2,0,0,3,8,1010,0,1971,2014,"47,5998","-122,311"
478,399950,3,"2,25",1560,11997,1,0,0,3,7,1260,300,1988,0,"47,5378","-121,742"
479,650500,3,"1,75",1740,4400,"1,5",0,0,3,8,1740,0,1903,0,"47,6115","-122,292"
480,576000,3,"2,5",1940,9000,1,0,0,4,7,970,970,1948,0,"47,6933","-122,393"
481,438000,3,"1,75",1780,9660,1,0,0,3,7,1780,0,1962,0,"47,7171","-122,193"
482,639500,3,"1,75",2010,8072,1,0,0,4,8,2010,0,1974,0,"47,6327","-122,097"
483,2950000,5,"4,5",4340,5722,3,0,4,3,10,4340,0,2010,0,"47,6715","-122,406"
484,269950,3,"2,5",1520,8720,1,0,0,3,7,1080,440,1981,0,"47,4267","-122,157"
485,990000,3,"3,25",2460,4182,2,0,0,5,8,2100,360,1910,0,"47,6782","-122,311"
486,540000,4,"2,5",1780,4169,2,0,0,3,8,1780,0,1994,0,"47,5695","-122,006"
487,845000,4,"2,75",3160,7143,"1,5",0,0,3,8,2100,1060,1933,0,"47,6513","-122,406"
488,312000,4,1,1730,8706,1,0,0,4,7,1010,720,1962,0,"47,4586","-122,175"
489,430000,4,3,3220,8936,2,0,0,3,9,2450,770,1990,0,"47,4208","-122,213"
490,540000,3,"1,75",1970,8200,1,0,0,5,8,1420,550,1963,0,"47,7602","-122,363"
491,599990,3,"2,25",2680,9162,1,0,0,3,8,1570,1110,1978,0,"47,5683","-122,091"
492,829995,5,"3,25",3360,6120,2,0,0,3,9,3360,0,2014,0,"47,607","-122,053"
493,941500,5,"3,5",3490,9680,2,0,4,3,9,2460,1030,1980,0,"47,7757","-122,391"
494,294000,3,"1,5",2060,15050,"1,5",0,0,4,7,2060,0,1938,0,"47,3321","-122,373"
495,523000,4,"2,5",3180,20870,2,0,0,3,8,2120,1060,1967,0,"47,7176","-122,241"
496,354950,4,"2,75",2530,7350,1,0,0,5,8,1280,1250,1977,0,"47,313","-122,374"
497,629000,4,"2,5",2660,22050,2,0,0,3,9,2660,0,1996,0,"47,4911","-122,125"
498,415000,3,"1,75",1340,63597,1,0,0,4,7,1340,0,1963,0,"47,4379","-122,011"
499,632000,3,"2,25",2730,7521,2,0,2,3,9,2730,0,1992,0,"47,7704","-122,196"
500,1130000,6,"3,75",3010,4360,2,0,0,3,9,2000,1010,2014,0,"47,6873","-122,333"
501,277000,3,"2,25",1610,11920,1,0,0,4,7,1110,500,1968,0,"47,3683","-122,279"
502,253750,4,1,1380,7110,"1,5",0,0,3,6,1380,0,1939,0,"47,3846","-122,226"
503,450000,3,2,2320,17688,1,0,0,3,8,2320,0,1952,1994,"47,4519","-122,363"
504,265000,2,1,910,4600,1,0,0,3,5,910,0,1917,0,"47,6916","-122,362"
505,368000,4,2,3160,11193,1,0,0,5,6,2410,750,1942,0,"47,4937","-122,184"
506,150000,3,1,1310,9612,1,0,0,3,7,960,350,1962,0,"47,2958","-122,285"
507,528000,3,"2,5",2020,5613,2,0,0,3,7,2020,0,2003,0,"47,6835","-122,035"
508,297000,3,1,1340,18000,1,0,0,4,7,1340,0,1924,0,"47,4443","-122,509"
509,510000,3,"2,5",2540,40106,2,0,0,3,10,2540,0,1991,0,"47,6037","-122,043"
510,1880000,3,"2,75",2620,17919,1,0,1,4,9,2620,0,1949,0,"47,6144","-122,228"
511,805000,4,"2,5",3960,38615,2,0,0,3,10,3960,0,2000,0,"47,7249","-122,024"
512,337500,2,1,1300,6731,1,0,0,3,7,1300,0,1950,0,"47,5697","-122,395"
513,580000,5,2,2290,7125,1,0,0,3,7,1190,1100,1964,0,"47,634","-122,119"
514,196000,3,1,1220,6719,1,0,0,3,6,1220,0,1953,0,"47,4187","-122,329"
515,305000,4,"2,25",1950,7700,1,0,0,3,8,1350,600,1979,0,"47,4441","-122,125"
516,362500,4,"1,75",1450,8450,1,0,0,3,7,1450,0,1960,0,"47,5289","-122,028"
517,275000,3,"1,75",1890,5000,1,0,0,3,7,1890,0,2003,0,"47,3357","-122,175"
518,130000,2,1,600,1500,1,0,0,4,4,600,0,1900,0,"47,5289","-122,033"
519,400000,4,1,1420,4875,"1,5",0,0,3,7,1420,0,1930,0,"47,6942","-122,321"
520,592000,5,"3,5",3340,5000,2,0,0,3,8,2580,760,2012,0,"47,5168","-121,871"
521,750000,4,"2,75",2810,5497,2,0,0,3,9,2810,0,2011,0,"47,7081","-122,116"
522,580000,4,"2,25",2570,36465,2,0,0,4,8,2570,0,1980,0,"47,6555","-122,042"
523,585000,4,"1,75",2430,7559,1,0,0,4,8,1580,850,1981,0,"47,7206","-122,11"
524,360000,3,"1,75",1520,12282,1,0,0,3,8,1220,300,1978,0,"47,7516","-122,299"
525,165000,3,"1,5",1020,10152,1,0,0,5,6,1020,0,1959,0,"47,4971","-122,168"
526,324500,3,"2,5",1590,4108,2,0,0,3,7,1590,0,2003,0,"47,4832","-122,181"
527,355000,3,"1,5",1240,15867,1,0,0,3,7,1240,0,1962,0,"47,7167","-122,202"
528,325900,4,"2,5",2320,6270,2,0,0,3,8,2320,0,2004,0,"47,3501","-122,14"
529,375000,3,"2,5",1530,1131,3,0,0,3,8,1530,0,2009,0,"47,6993","-122,346"
530,427005,3,3,1460,1200,3,0,0,3,8,1460,0,2006,0,"47,7","-122,367"
531,715000,4,"2,5",3020,7035,2,0,4,3,9,3020,0,2001,0,"47,5344","-121,874"
532,362000,4,"2,5",2360,7370,1,0,0,3,7,1460,900,1985,0,"47,7201","-122,308"
533,275000,3,3,1590,7750,1,0,0,3,7,1060,530,1997,0,"47,3624","-122,045"
534,1600000,5,"4,5",5130,43123,2,0,0,3,11,5130,0,1996,0,"47,544","-122,126"
535,305000,4,"2,5",2430,5959,2,0,0,3,8,2430,0,2002,0,"47,3348","-122,19"
536,531000,3,"2,5",2120,9736,2,0,0,3,9,2120,0,1988,0,"47,7374","-122,219"
537,570000,4,"2,5",2640,4200,2,0,0,3,8,2640,0,1998,0,"47,6038","-122,02"
538,528000,4,"2,75",2050,7171,1,0,0,3,8,1540,510,1988,0,"47,6194","-122,042"
539,555000,3,"1,5",1740,4200,"1,5",0,0,4,7,1640,100,1920,0,"47,6782","-122,361"
540,583000,4,"2,5",3390,10519,2,0,2,3,10,3390,0,1990,0,"47,332","-122,334"
541,550000,4,"2,5",2170,9600,1,0,0,3,7,1460,710,1980,0,"47,6789","-122,116"
542,294000,3,"1,75",1420,1361,2,0,0,3,7,960,460,2014,0,"47,5684","-122,314"
543,260000,5,"2,25",2320,6375,1,0,0,4,7,1270,1050,1967,0,"47,3351","-122,282"
544,335000,3,2,1170,5360,1,0,0,3,6,1170,0,1919,0,"47,5181","-122,364"
545,475000,2,"1,75",1710,8645,1,0,0,4,7,1510,200,1923,0,"47,7005","-122,313"
546,1580000,4,"3,25",3760,10920,"1,5",0,0,5,9,2400,1360,1950,0,"47,6687","-122,264"
547,276200,2,"1,75",1370,4495,1,0,0,4,8,1370,0,1975,0,"47,3794","-122,317"
548,435000,3,"2,5",3110,6000,1,0,2,3,8,1560,1550,1967,0,"47,5331","-122,353"
549,330000,3,"2,25",1440,5150,2,0,0,3,7,1440,0,1997,0,"47,5456","-122,356"
550,512000,2,"2,25",1170,1313,3,0,0,3,8,1170,0,2007,0,"47,6712","-122,378"
551,385000,5,"1,5",1750,9780,"1,5",0,0,4,7,1750,0,1961,0,"47,7755","-122,235"
552,328000,2,"2,25",1550,2079,2,0,0,3,8,1550,0,2008,0,"47,54","-122,368"
553,400000,3,"1,75",1330,9143,1,0,0,3,7,1330,0,1960,0,"47,5538","-122,176"
554,739500,3,"3,25",4460,51177,2,0,0,3,9,4460,0,2005,0,"47,3648","-122,143"
555,1140000,3,"2,5",2780,33503,"1,5",0,1,4,8,2110,670,1969,0,"47,5844","-122,081"
556,453000,2,"1,5",1160,1269,2,0,0,3,7,970,190,2005,0,"47,6608","-122,335"
557,456000,3,"1,5",1440,28516,1,0,0,4,7,1440,0,1975,0,"47,5829","-122,005"
558,724000,2,1,1560,5000,"1,5",0,1,4,7,1560,0,1942,0,"47,7006","-122,386"
559,225000,3,1,660,6600,1,0,0,4,5,660,0,1940,0,"47,4842","-122,33"
